dataset,seed,pipe,M1_nll,M2_mmd,M3_marg_w1,M4_c2st,acc,f1,ece
phoneme,1,mean+zscore,0.4157265126705169,0.0076542749867255,0.2154137969566928,0.479724273375067,0.7985347985347986,0.7571772290873415,0.0464692353765606
phoneme,1,mean+winsor,0.4209506809711456,0.0059493143324116,0.1762437192895124,0.4837639636174435,0.7924297924297924,0.7488998701486077,0.0389854464775476
phoneme,1,mean+winsor+zscore,0.4199394583702087,0.0059493143324116,0.1762437192895124,0.4837639636174435,0.7887667887667887,0.743518124632303,0.0438044680343879
phoneme,1,mean+yeojohnson,0.4156364500522613,0.006774369360212,0.1347093500067186,0.4862014935275008,0.8034188034188035,0.7594959335061221,0.0350335253463996
phoneme,1,mean+yeojohnson+zscore,0.4145286381244659,0.0067743697859001,0.1347093476271263,0.4862014935275008,0.8034188034188035,0.7607110127122105,0.0429239321104335
phoneme,1,mean+winsor+yeojohnson,0.4188081920146942,0.0061837915697103,0.1374560625028907,0.4867501241127615,0.7924297924297924,0.7482788296041308,0.0384362680571419
phoneme,1,mean+winsor+yeojohnson+zscore,0.4174708127975464,0.0061837915697103,0.1374560625028907,0.4867501241127615,0.7924297924297924,0.7488998701486077,0.0399934595612233
phoneme,1,mean+quantile,0.4094106256961822,0.0060974212513615,0.0271801181232114,0.4857179631294405,0.8034188034188035,0.7613087749468254,0.034256823260851
phoneme,1,mean+quantile+zscore,0.4078596532344818,0.0060974213031793,0.0271801178463929,0.4857179631294405,0.8058608058608059,0.7630867977666071,0.0330258231605511
phoneme,1,mean+winsor+quantile,0.408530443906784,0.0076511639988398,0.2087870151875224,0.478934623012767,0.7985347985347986,0.7571772290873415,0.0354482407098288
phoneme,1,mean+winsor+quantile+zscore,0.4072314798831939,0.0076511639988399,0.2087870151875224,0.478934623012767,0.8034188034188035,0.7630638417155271,0.0394532543690067
phoneme,1,median,0.4150969982147217,0.0079414482302375,0.2407225497377144,0.4786881368077949,0.8083028083028083,0.7695087521174477,0.0444928055426722
phoneme,1,median+zscore,0.4168589413166046,0.0079414485994853,0.2407225522088884,0.4786881368077949,0.8083028083028083,0.767815643638373,0.047254883981013
phoneme,1,median+winsor,0.4173702895641327,0.0060154975693024,0.204859370858316,0.4822915067115311,0.7997557997557998,0.7583549222797927,0.0448753571772313
phoneme,1,median+winsor+zscore,0.4178919494152069,0.0060154975693027,0.204859370858316,0.4822915067115311,0.7973137973137974,0.7542016806722689,0.0454831519988575
phoneme,1,median+yeojohnson,0.4144560694694519,0.0066131266248276,0.1435902993964935,0.4855654000953146,0.7985347985347986,0.7553785581753178,0.0407654231139009
phoneme,1,median+yeojohnson+zscore,0.4166166186332702,0.0066131268080408,0.1435903009018364,0.4855654000953146,0.7985347985347986,0.7553785581753178,0.0429013330712277
phoneme,1,median+winsor+yeojohnson,0.4184386134147644,0.0060707095825419,0.1461551968978519,0.4860290525736191,0.78998778998779,0.7459457509738854,0.0464727963720049
phoneme,1,median+winsor+yeojohnson+zscore,0.4194571673870086,0.0060707095825419,0.1461551968978519,0.4860290525736191,0.7912087912087912,0.7464832330180567,0.0440416159938397
phoneme,1,median+quantile,0.4099062085151672,0.0060567597089491,0.027311558021016,0.4828137990531153,0.7997557997557998,0.7559452859260982,0.0425321108983404
phoneme,1,median+quantile+zscore,0.4101095199584961,0.0060567597434063,0.027311558421167,0.4828137990531153,0.8021978021978022,0.7601245317404071,0.0450504103423038
phoneme,1,median+winsor+quantile,0.411321222782135,0.0075389655953312,0.2097964610708862,0.4781270825226869,0.7973137973137974,0.7548081084980522,0.0384440982443654
phoneme,1,median+winsor+quantile+zscore,0.4123078286647796,0.0075389655953312,0.2097964610708862,0.4781270825226869,0.800976800976801,0.7589423561341069,0.0451143167103311
phoneme,1,knn,0.4095116555690765,0.0096410620258031,0.2039807502699714,0.4828774083963338,0.8107448107448108,0.7660418321516705,0.0531082941498948
phoneme,1,knn+zscore,0.4093086123466491,0.0096410623257238,0.2039807500718999,0.4828774083963338,0.811965811965812,0.7678571428571428,0.0553723516918364
phoneme,1,knn+winsor,0.4127940535545349,0.0084482670725445,0.1758124049315575,0.4848100391445935,0.8095238095238095,0.7660651247271821,0.0558975809077494
phoneme,1,knn+winsor+zscore,0.4132147133350372,0.0084482670725445,0.1758124049315575,0.4848100391445935,0.8095238095238095,0.7654570287258415,0.0547936996843061
phoneme,1,knn+yeojohnson,0.4102864861488342,0.0088753260590349,0.1094145555356907,0.4880864172683464,0.8107448107448108,0.7647934009860724,0.0538252360654838
phoneme,1,knn+yeojohnson+zscore,0.4096027910709381,0.0088753261411042,0.1094145579315586,0.4880864172683464,0.8070818070818071,0.7611980512290544,0.0511611807768452
phoneme,1,knn+winsor+yeojohnson,0.4124522507190704,0.0085121132312109,0.1126690104871204,0.4881013257081633,0.8083028083028083,0.763645053076605,0.048411056599483
phoneme,1,knn+winsor+yeojohnson+zscore,0.4126931130886078,0.0085121132312109,0.1126690104871204,0.4881013257081633,0.8095238095238095,0.7654570287258415,0.055401626232925
phoneme,1,knn+quantile,0.4076983332633972,0.0081836797771791,0.0128758689058746,0.487665005369523,0.8107448107448108,0.765421011491959,0.0450183813242976
phoneme,1,knn+quantile+zscore,0.4083424210548401,0.0081836800094475,0.0128758671836906,0.487665005369523,0.811965811965812,0.768463989896023,0.0539654453304369
phoneme,1,knn+winsor+quantile,0.4108195006847381,0.0095444034858388,0.1605667039724136,0.4860862015929171,0.8070818070818071,0.7618274582560297,0.0454632527807838
phoneme,1,knn+winsor+quantile+zscore,0.4098022580146789,0.0095444034858389,0.1605667039724136,0.4860862015929171,0.8095238095238095,0.7648423005565863,0.0448209798379695
phoneme,2,mean,0.3767167627811432,0.009145294746453,0.2118930425038069,0.4799985886676973,0.8266178266178266,0.7853805270539602,0.0417217788387713
phoneme,2,mean+zscore,0.3768025636672973,0.0091452957171717,0.2118930416375082,0.4799985886676973,0.8290598290598291,0.7884033365320735,0.0423607671217167
phoneme,2,mean+winsor,0.3712310194969177,0.0063752025589325,0.1714799482584381,0.4810203137431464,0.8266178266178266,0.7886843329360118,0.0349993029647985
phoneme,2,mean+winsor+zscore,0.3731190860271454,0.0063752025589325,0.1714799482584381,0.4810203137431464,0.8278388278388278,0.7893722150581566,0.032561773782248
phoneme,2,mean+yeojohnson,0.3747265040874481,0.0068245639082658,0.1295807326600174,0.4823148632672442,0.8278388278388278,0.787732181425486,0.0301866431667109
phoneme,2,mean+yeojohnson+zscore,0.3735427558422088,0.0068245635365747,0.1295807345178606,0.4823148632672442,0.8266178266178266,0.7853805270539602,0.0313211437110062
phoneme,2,mean+winsor+yeojohnson,0.371602863073349,0.005997425056639,0.1325311792879912,0.4814447073299332,0.8315018315018315,0.7941161468959488,0.0407126926531576
phoneme,2,mean+winsor+yeojohnson+zscore,0.3704802691936493,0.0059974250566391,0.1325311792879912,0.4814447073299332,0.8315018315018315,0.7946368869378144,0.0365937507923997
phoneme,2,mean+quantile,0.374145895242691,0.0059496186551791,0.026370378401601,0.4808359460374112,0.8241758241758241,0.7811915575741384,0.0261665725300454
phoneme,2,mean+quantile+zscore,0.3750255703926086,0.0059496184983904,0.026370378052367,0.4808359460374112,0.8253968253968254,0.7835819654409686,0.026416728202531
phoneme,2,mean+winsor+quantile,0.3671188652515411,0.0089706481149767,0.2054989119667387,0.4784824003383223,0.8400488400488401,0.8043103558341739,0.0411536017471471
phoneme,2,mean+winsor+quantile+zscore,0.365751713514328,0.0089706481149766,0.2054989119667386,0.4784824003383223,0.833943833943834,0.7976131639387156,0.0399913693959022
phoneme,2,median,0.3785113990306854,0.0095414455017627,0.2376137367256575,0.4799598267241734,0.8290598290598291,0.788961038961039,0.0366639531284606
phoneme,2,median+zscore,0.3773326277732849,0.0095414456077361,0.2376137360849526,0.4799598267241734,0.833943833943834,0.7944489554883001,0.0388679531322148
phoneme,2,median+winsor,0.3734035491943359,0.0066197036313639,0.2014033565465716,0.4809154577164345,0.8290598290598291,0.7927002126151665,0.0367336414381406
phoneme,2,median+winsor+zscore,0.3728760778903961,0.0066197036313638,0.2014033565465716,0.4809154577164345,0.8290598290598291,0.7921832180608117,0.0323061873915722
phoneme,2,median+yeojohnson,0.3770306706428528,0.0067761277658623,0.1434979344376588,0.4819247590920363,0.8315018315018315,0.7919758812615956,0.0359638458497649
phoneme,2,median+yeojohnson+zscore,0.3767434954643249,0.0067761273119879,0.1434979317008915,0.4819247590920363,0.8302808302808303,0.790743072469096,0.0296022701321649
phoneme,2,median+winsor+yeojohnson,0.3718635737895965,0.005967944481992,0.1467805225626146,0.4817274707384597,0.8290598290598291,0.7921832180608117,0.0345462420193412
phoneme,2,median+winsor+yeojohnson+zscore,0.3740284442901611,0.005967944481992,0.1467805225626146,0.4817274707384597,0.8278388278388278,0.7904363527479606,0.0321597384882497
phoneme,2,median+quantile,0.3721115291118622,0.0058984293019613,0.026534963417341,0.4810481428308046,0.8290598290598291,0.788961038961039,0.0327304887684273
phoneme,2,median+quantile+zscore,0.3723348379135132,0.0058984294888321,0.0265349651455177,0.4810481428308046,0.8290598290598291,0.7895127180872936,0.0319457902722014
phoneme,2,median+winsor+quantile,0.3672776818275451,0.0088708844987783,0.2065138632004775,0.4782393927693073,0.8327228327228328,0.7968900755758701,0.0284217240900638
phoneme,2,median+winsor+quantile+zscore,0.3674140274524688,0.0088708844987784,0.2065138632004775,0.4782393927693073,0.833943833943834,0.7981208404019313,0.0320311360452346
phoneme,2,knn,0.3774255216121673,0.0108013193156125,0.2026326291626368,0.4803588759632715,0.8315018315018315,0.7914261460101868,0.0413537975195999
phoneme,2,knn+zscore,0.3746878206729889,0.0108013199981701,0.2026326231419965,0.4803588759632715,0.833943833943834,0.7949907235621521,0.038632582468282
phoneme,2,knn+winsor,0.3766626417636871,0.0088581864890385,0.1776370073160214,0.4824127620220417,0.8205128205128205,0.7775283141246321,0.0269842734412541
phoneme,2,knn+winsor+zscore,0.3752600848674774,0.0088581864890386,0.1776370073160215,0.4824127620220417,0.8217338217338217,0.7793349080977339,0.0203557013737558
phoneme,2,knn+yeojohnson,0.3747989237308502,0.0087371577227762,0.1113661357888518,0.4828878443042056,0.833943833943834,0.7970999708539784,0.0336540359571594
phoneme,2,knn+yeojohnson+zscore,0.3755793571472168,0.0087371577591451,0.1113661383814545,0.4828878443042056,0.8315018315018315,0.7930576103355842,0.0355214915432772
phoneme,2,knn+winsor+yeojohnson,0.376894474029541,0.0082139818569425,0.1174224708318984,0.4828515671006513,0.8205128205128205,0.7769330964190493,0.0216551670515784
phoneme,2,knn+winsor+yeojohnson+zscore,0.3755355179309845,0.0082139818569424,0.1174224708318984,0.4828515671006513,0.8205128205128205,0.7775283141246321,0.0240492527447049
phoneme,2,knn+quantile,0.376893550157547,0.0078000704778038,0.0129386124774234,0.4810203137431464,0.8253968253968254,0.7835819654409686,0.0333399092903649
phoneme,2,knn+quantile+zscore,0.3766498863697052,0.0078000707141687,0.0129386132315029,0.4810203137431464,0.8278388278388278,0.7882847949839122,0.0317414753020756
phoneme,2,knn+winsor+quantile,0.3769085109233856,0.0115278264735187,0.1570883277367798,0.4786409267483749,0.8266178266178266,0.7853805270539602,0.0327993074616233
phoneme,2,knn+winsor+quantile+zscore,0.3776420354843139,0.0115278264735187,0.1570883277367798,0.4786409267483749,0.8217338217338217,0.7793349080977339,0.0231450122936886
phoneme,3,mean,0.3817824423313141,0.0077282117693405,0.2159483265184777,0.5031757461549891,0.8144078144078144,0.769654355710162,0.013084708043216
phoneme,3,mean+zscore,0.3810746371746063,0.0077282120826014,0.2159483260597074,0.5031757461549891,0.8217338217338217,0.7804918345767491,0.0245506564048329
phoneme,3,mean+winsor,0.3791955411434173,0.0055706399026284,0.1762048962656889,0.5096092348839601,0.8278388278388278,0.786037867993782,0.0186233293442498
phoneme,3,mean+winsor+zscore,0.3798933327198028,0.0055706399026282,0.1762048962656889,0.5096092348839601,0.8266178266178266,0.7865057569171121,0.0197777510125995
phoneme,3,mean+yeojohnson,0.3810640871524811,0.0059958271246828,0.1342370015561888,0.5186621364887544,0.8168498168498168,0.7744779122363861,0.0174408774818401
phoneme,3,mean+yeojohnson+zscore,0.3803498446941376,0.0059958271156103,0.1342370048860647,0.5186621364887544,0.8144078144078144,0.7714709510662046,0.0169375451493176
phoneme,3,mean+winsor+yeojohnson,0.3807964324951172,0.0053104211475762,0.1374857023305782,0.516851754946993,0.8241758241758241,0.7840601151327835,0.017749559602749
phoneme,3,mean+winsor+yeojohnson+zscore,0.3778386116027832,0.0053104211475764,0.1374857023305782,0.516851754946993,0.8253968253968254,0.7858361509498827,0.0152386255171127
phoneme,3,mean+quantile,0.3846342265605926,0.0054105265032102,0.0264230150061017,0.5176791733568291,0.818070818070818,0.7762725847702334,0.0147650127591376
phoneme,3,mean+quantile+zscore,0.3851826190948486,0.0054105263928191,0.0264230150124859,0.5176791733568291,0.8144078144078144,0.7714709510662046,0.0115788870096497
phoneme,3,mean+winsor+quantile,0.3793383836746216,0.009067097072038,0.2247197202438735,0.5052857873370694,0.8278388278388278,0.7904363527479606,0.0240504748946435
phoneme,3,mean+winsor+quantile+zscore,0.3774721026420593,0.0090670970720379,0.2247197202438735,0.5052857873370694,0.8315018315018315,0.7956616381492356,0.0303786927527123
phoneme,3,median,0.3844506442546844,0.0081951842548041,0.2425103958777255,0.5012197588510164,0.8131868131868132,0.7665688657892531,0.0119592788309695
phoneme,3,median+zscore,0.3824322819709778,0.0081951833592613,0.2425103971797812,0.5012197588510164,0.8107448107448108,0.7628689965386289,0.0168707341647118
phoneme,3,median+winsor,0.3825199902057647,0.0058732525508067,0.2085499541826246,0.5073123412561752,0.8131868131868132,0.7696668351638252,0.0151038391831739
phoneme,3,median+winsor+zscore,0.3840496838092804,0.0058732525508067,0.2085499541826246,0.5073123412561752,0.8095238095238095,0.7648423005565863,0.0240558747552398
phoneme,3,median+yeojohnson,0.3841727077960968,0.0060199905687061,0.14830975957823,0.5178019195113212,0.8083028083028083,0.7611158072696534,0.018315752056201
phoneme,3,median+yeojohnson+zscore,0.3831797838211059,0.0060199904083364,0.1483097622875939,0.5178019195113212,0.811965811965812,0.7659965268501202,0.0129792278357332
phoneme,3,median+winsor+yeojohnson,0.3830184936523437,0.0053218681279116,0.1502314697748148,0.5167985815116461,0.8095238095238095,0.7642208607071677,0.0140443052709902
phoneme,3,median+winsor+yeojohnson+zscore,0.3840462863445282,0.0053218681279119,0.1502314697748148,0.5167985815116461,0.8144078144078144,0.7720634548623826,0.0182770798494527
phoneme,3,median+quantile,0.3867537677288055,0.0053911361652725,0.0265219418389083,0.5162007530749899,0.8144078144078144,0.7702664796633941,0.0133820195774455
phoneme,3,median+quantile+zscore,0.3864119350910187,0.0053911363176937,0.026521941275909,0.5162007530749899,0.8156288156288156,0.7726777262074354,0.018302233446212
phoneme,3,median+winsor+quantile,0.3802926540374756,0.0089830640712861,0.2258738146042099,0.5048882289419531,0.8144078144078144,0.7702664796633941,0.0071216324601272
phoneme,3,median+winsor+quantile+zscore,0.3800505399703979,0.008983064071286,0.2258738146042099,0.5048882289419531,0.8205128205128205,0.7775283141246321,0.0108914842535724
phoneme,3,knn,0.3712720870971679,0.0094823629819358,0.2075038659865336,0.5053951158957264,0.8290598290598291,0.7942181510143721,0.0140406654576824
phoneme,3,knn+zscore,0.3719150125980377,0.0094823630135919,0.2075038682878797,0.5053951158957264,0.8302808302808303,0.7959345002823264,0.0230684484172071
phoneme,3,knn+winsor,0.3708136975765228,0.0081089056912745,0.1847766539274856,0.5086083816242547,0.8241758241758241,0.7867773615470284,0.0215272045397496
phoneme,3,knn+winsor+zscore,0.3708016872406006,0.0081089056912745,0.1847766539274856,0.5086083816242547,0.8327228327228328,0.7973932686525929,0.0287190281282268
phoneme,3,knn+yeojohnson,0.3699745535850525,0.0080246202256878,0.1135180994332914,0.5200888741792283,0.8327228327228328,0.7998294492602629,0.0142118639707274
phoneme,3,knn+yeojohnson+zscore,0.3717700541019439,0.0080246200431074,0.1135180993507375,0.5200888741792283,0.8302808302808303,0.7973858303032244,0.0221813209036476
phoneme,3,knn+winsor+yeojohnson,0.3716524541378021,0.0076263076283062,0.1187523940056878,0.5191332431869672,0.8217338217338217,0.7848769430051814,0.0184419942571712
phoneme,3,knn+winsor+yeojohnson+zscore,0.3702937364578247,0.0076263076283062,0.1187523940056878,0.5191332431869672,0.8290598290598291,0.7947133219702938,0.0176727373666961
phoneme,3,knn+quantile,0.3748104870319366,0.0073559328811619,0.0124022285304678,0.518035485068452,0.8290598290598291,0.7942181510143721,0.0113728755268567
phoneme,3,knn+quantile+zscore,0.3733392059803009,0.0073559332021656,0.0124022275769015,0.518035485068452,0.8278388278388278,0.7924969048564554,0.0146774840296697
phoneme,3,knn+winsor+quantile,0.3706017136573791,0.0105556713483181,0.1624794574936368,0.5076930034194992,0.8266178266178266,0.7902575385947194,0.0138697785044473
phoneme,3,knn+winsor+quantile+zscore,0.3716375529766083,0.010555671348318,0.1624794574936368,0.5076930034194992,0.8315018315018315,0.7966645077720207,0.0145467159512279
phoneme,4,mean,0.374050110578537,0.0079626303295559,0.2110762117014642,0.4972501382757793,0.8217338217338217,0.7816239316239316,0.0225619782894959
phoneme,4,mean+zscore,0.3723430037498474,0.0079626294608486,0.2110762071819614,0.4972501382757793,0.8266178266178266,0.7881484989798893,0.023464026177468
phoneme,4,mean+winsor,0.3748331665992737,0.0060063759529923,0.1735775595504137,0.4994764652884311,0.818070818070818,0.7790994252613477,0.0274557969072362
phoneme,4,mean+winsor+zscore,0.3726528584957123,0.0060063759529923,0.1735775595504137,0.4994764652884311,0.8205128205128205,0.7826044561454829,0.02007303205893
